FIPS,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree,Urban_Percentage
01041,Crenshaw County,Alabama,13205,0.22870124952669443,0.5735706171904582,0.1977281332828474,0.6986747444149943,0.22915562287012495,0.025369178341537298,0.011662249148049982,0.03513820522529345,0.06810231744643638,0.7741582859641452,0.17195015303891562,0.05257979886313949,0.0
01043,Cullman County,Alabama,88284,0.22282633319740835,0.5893480132300304,0.18782565357256129,0.9080920665126184,0.01086267047256581,0.04594263966290608,0.0031489284581577635,0.03195369489375198,0.04588751625487646,0.7830624187256177,0.18296488946684006,0.06165474642392718,0.244007921152664
01045,Dale County,Alabama,49455,0.23057324840764332,0.5943585077343039,0.17506824385805278,0.673056313820645,0.20396319886765746,0.07010413507228794,0.012354665857850571,0.040521686381558994,0.04529937364561997,0.7853177783714786,0.19161694422180664,0.06219016237717814,0.495479057697766
01047,Dallas County,Alabama,38326,0.2358190262484997,0.5700568804466941,0.19412409330480615,0.27044304127746177,0.686505244481553,0.011219537650681,0.006262067525961488,0.025570109064342744,0.0344057881773399,0.8062269088669951,0.15694273399014777,0.05561114532019704,0.551375383495398
01049,Dekalb County,Alabama,71680,0.23920200892857144,0.5881696428571429,0.17262834821428572,0.7910853794642857,0.01455078125,0.15375279017857144,0.0009207589285714286,0.03969029017857143,0.11127415521339258,0.7155936757259481,0.14149013123902035,0.058902552443939236,
01051,Elmore County,Alabama,87694,0.2173808926494401,0.624877414646384,0.15774169270417587,0.7244851415148129,0.2078135334230392,0.031233607772481582,0.00686477980249504,0.0296029374871713,0.0339579988860859,0.8242472889296596,0.2416046915440815,0.08374013039347378,0.287631994725894
01053,Escambia County,Alabama,36755,0.2267718677730921,0.5874030744116446,0.18582505781526323,0.6017412596925589,0.3024078356686165,0.025574751734457897,0.0024486464426608625,0.06782750646170589,0.045520600133537564,0.7527591217941165,0.12556458897922312,0.040414751973606694,0.347171967244334
01055,Etowah County,Alabama,103348,0.21445988311336456,0.5912257615048186,0.19431435538181677,0.7706777102604792,0.15004644502070674,0.04413244571738205,0.007189302163563881,0.027954096837868172,0.04017052877673107,0.787155332462353,0.177198652272571,0.06938045795227944,0.568303105301829
01057,Fayette County,Alabama,16297,0.210836350248512,0.5767932748358594,0.21237037491562866,0.838559244032644,0.12726268638399704,0.003743020187764619,0.002208995520647972,0.02822605387494631,0.06422821141057053,0.7388869443472174,0.13003150157507876,0.04751487574378719,0.0
01059,Franklin County,Alabama,32011,0.24741495111055575,0.5820499203398831,0.1705351285495611,0.7524913311049327,0.04248539564524695,0.18406172878073163,0.0010933741526350316,0.01986817031645372,0.06074656924734204,0.753219989696033,0.14828345276567842,0.04505643763758138,0.309500825210974
01061,Geneva County,Alabama,26647,0.21893646564341201,0.5778886929110219,0.2031748414455661,0.8081585169062183,0.08920328742447554,0.04447029684392239,0.005366457762599917,0.052801441062783804,0.06295437783162997,0.7612474976293331,0.13913180908228848,0.04209250869244548,0.00558910686822461
01063,Greene County,Alabama,7706,0.22008824292758888,0.5432130807163249,0.23669867635608616,0.1714248637425383,0.818193615364651,0.003114456267843239,0.0,0.007267064624967558,0.027711506698476784,0.7794090658836483,0.16718663975041292,0.06092861075426684,0.0
01065,Hale County,Alabama,14742,0.23429656762990098,0.5687830687830688,0.19692036358703024,0.3841405508072175,0.567969067969068,0.0016958350291683625,0.0006105006105006105,0.045584045584045586,0.051503006012024045,0.756312625250501,0.16372745490981963,0.05561122244488978,0.0
01067,Henry County,Alabama,17282,0.20350653859507,0.5677583613007754,0.2287351001041546,0.6950584423099179,0.2513597963198704,0.027138062724221732,0.005554912625853489,0.02088878602013656,0.05771833452750577,0.7474723350051747,0.20961706870472097,0.06966005891250697,0.0
01069,Houston County,Alabama,107040,0.22860612855007473,0.5896860986547086,0.18170777279521674,0.648542600896861,0.2711696562032885,0.0359118086696562,0.009118086696562033,0.035257847533632286,0.03604395010338816,0.818090900490587,0.22460232724717202,0.08112929601448786,0.656834760545512
01071,Jackson County,Alabama,52618,0.20624121023223993,0.5881827511497967,0.20557603861796345,0.8875099775742141,0.032460374776692384,0.032023262001596414,0.004048044395454027,0.04395834125204303,0.05187319884726225,0.747772519366523,0.16188562514871904,0.05946117441768236,0.246904657753095
01073,Jefferson County,Alabama,672265,0.2266159922054547,0.6101284463715946,0.16325556142295078,0.4893174566577168,0.42605668895450455,0.04157586665972496,0.017388976073423427,0.025661011654630243,0.02476219632196978,0.8757363713892108,0.355714941724432,0.14403140101900241,0.879290847624426
01075,Lamar County,Alabama,13885,0.21793302124594888,0.5606049693914296,0.22146200936262153,0.8570399711919338,0.10997479294202377,0.005473532589124955,0.0016564638098667628,0.025855239467050775,0.06963816454416819,0.7382251869820093,0.10238528401051142,0.04113604204568425,0.0
01077,Lauderdale County,Alabama,94329,0.19353539208514878,0.6052857551760328,0.2011788527388184,0.8339641043581507,0.09749917840748869,0.029715145925431202,0.006085085180591335,0.03273648612833805,0.029536583854779752,0.8347221361749582,0.258255374512112,0.09760857443776717,0.478367748279253
01079,Lawrence County,Alabama,33116,0.21657204976446431,0.5977473124773524,0.18568063775818336,0.7631658412851794,0.10164271047227925,0.025033216572049766,0.0029290977171155938,0.10722913395337601,0.05720248743504557,0.7586250958343982,0.15780730897009967,0.057117301303347814,
01081,Lee County,Alabama,175126,0.208564119548211,0.6648984159976246,0.12653746445416442,0.6693523520208308,0.2206125875084225,0.03871498235556114,0.04299761314710551,0.028322464968080125,0.02427066601919988,0.8764521310373165,0.4016286279929775,0.18024167942923314,0.736101147261552
01083,Limestone County,Alabama,104199,0.22076987303141105,0.6254570581291568,0.15377306883943223,0.7470513152717396,0.13001084463382567,0.06322517490570927,0.017965623470474763,0.04174704171825065,0.04298794257325468,0.8213146837833769,0.2953043097431125,0.10676502388219032,0.489871584435647
01085,Lowndes County,Alabama,10153,0.22032896680784006,0.5859351915689944,0.19373584162316557,0.24554318920516105,0.7480547621392691,0.0018713680685511671,0.0,0.004530680587018616,0.04790334044065387,0.7970149253731343,0.16318407960199005,0.05813788201847903,0.0
01087,Macon County,Alabama,19198,0.1655901656422544,0.6321491822064799,0.20226065215126576,0.16137097614334828,0.7881029273882696,0.02359620793832691,0.003802479424940098,0.023127409105115116,0.03771043771043771,0.767087542087542,0.20555555555555555,0.09823232323232323,0.460935900061438
01089,Madison County,Alabama,389781,0.21482319558931812,0.631485372555358,0.15369143185532388,0.6345742865865704,0.242731174685272,0.05287841121039764,0.024493241076399313,0.04532288644136066,0.022349002076279906,0.8858831671685902,0.45085576401488936,0.18293335328557267,0.828977233204432
01091,Marengo County,Alabama,19180,0.22679874869655892,0.5741397288842545,0.19906152241918665,0.44520333680917623,0.5082898852971846,0.028258602711157457,0.007872784150156412,0.01037539103232534,0.030930214664922673,0.8440409325228899,0.21958913595445104,0.09232899899976918,0.322258448481085
01093,Marion County,Alabama,29203,0.21069753107557443,0.579940417080437,0.20936205184398862,0.9077149607916994,0.038112522686025406,0.027052015203917406,0.002910659863712632,0.02420984145464507,0.061294202549915806,0.7407264854462353,0.11830647101274958,0.047293721433726246,0.0
